Date,Open,High,Low,Close,Volume
10/1/2019,225.07,228.22,224.2,224.59,36184163
10/2/2019,223.06,223.58,217.93,218.96,35762557
10/3/2019,218.43,220.96,215.132,220.82,30339486
10/4/2019,225.64,227.49,223.89,227.01,34738253
10/7/2019,226.27,229.93,225.84,227.06,30880517
10/8/2019,225.82,228.06,224.33,224.4,29293920
10/9/2019,227.03,227.79,225.64,227.03,19024974
10/10/2019,227.93,230.44,227.3,230.09,28957404
10/11/2019,232.95,237.64,232.3075,236.21,41980095
10/14/2019,234.9,238.1342,234.6701,235.87,24418600
10/15/2019,236.39,237.65,234.88,235.32,23030284
10/16/2019,233.37,235.24,233.2,234.37,19272384
10/17/2019,235.09,236.15,233.52,235.28,17259800
10/18/2019,234.59,237.58,234.29,236.41,24371893
10/21/2019,237.52,240.99,237.32,240.51,22363146
10/22/2019,241.16,242.2,239.6218,239.96,22677125
10/23/2019,242.1,243.24,241.22,243.18,19927683
10/24/2019,244.51,244.8,241.805,243.58,17980028
10/25/2019,243.16,246.73,242.88,246.58,18359296
10/28/2019,247.42,249.25,246.72,249.05,24408400
10/29/2019,248.97,249.75,242.57,243.29,35691101
10/30/2019,244.76,245.3,241.21,243.26,31078874
10/31/2019,247.24,249.17,237.26,248.76,34783102
11/1/2019,249.54,255.93,249.16,255.82,37774144
11/4/2019,257.33,257.845,255.38,257.5,25816252
11/5/2019,257.05,258.19,256.32,257.13,19971327
11/6/2019,256.77,257.49,255.365,257.24,18963537
11/7/2019,258.74,260.35,258.11,259.43,23728280
11/8/2019,258.69,260.44,256.85,260.14,17511913
11/11/2019,258.3,262.47,258.28,262.2,21149174
11/12/2019,261.55,262.79,260.92,261.96,21827393
11/13/2019,261.13,264.78,261.07,264.47,25881532
11/14/2019,263.75,264.88,262.1,262.64,22377905
11/15/2019,263.68,265.78,263.01,265.76,25083852
11/18/2019,265.8,267.43,264.23,267.1,21690097
11/19/2019,267.9,268,265.3926,266.29,19061281
11/20/2019,265.54,266.083,260.4,263.19,26606019
11/21/2019,263.69,264.005,261.18,262.01,30393258
11/22/2019,262.59,263.18,260.84,261.78,16325558
11/25/2019,262.71,266.44,262.52,266.37,21026717
11/26/2019,266.94,267.16,262.5,264.29,26328512
11/27/2019,265.58,267.98,265.31,267.84,16383606
11/29/2019,266.6,268,265.9,267.25,11654164
12/2/2019,267.27,268.25,263.45,264.16,23661572
12/3/2019,258.31,259.53,256.29,259.45,29322658
12/4/2019,261.07,263.31,260.68,261.74,16798262
12/5/2019,263.79,265.89,262.73,265.58,18863738
12/6/2019,267.48,271,267.3,270.71,26518485
12/9/2019,270,270.8,264.91,266.92,32156321
12/10/2019,268.6,270.07,265.86,268.48,22590093
12/11/2019,268.81,271.1,268.5,270.77,19703741
12/12/2019,267.78,272.5599,267.321,271.46,34375256
12/13/2019,271.46,275.3,270.93,275.15,33380811
12/16/2019,277,280.79,276.98,279.86,32053548
12/17/2019,279.57,281.77,278.8,280.41,28559039
12/18/2019,279.8,281.9,279.12,279.74,29006028
12/19/2019,279.5,281.18,278.95,280.02,24604314
12/20/2019,282.23,282.65,278.56,279.44,68999972
12/23/2019,280.53,284.25,280.3735,284,24645515
12/24/2019,284.69,284.89,282.9197,284.27,12105327
12/26/2019,284.82,289.98,284.7,289.91,23320594
12/27/2019,291.12,293.97,288.12,289.8,36547580
12/30/2019,289.46,292.69,285.22,291.52,36075285
12/31/2019,289.93,293.68,289.52,293.65,25211173
1/2/2020,296.24,300.6,295.19,300.35,33884314
1/3/2020,297.15,300.58,296.5,297.43,36604600
1/6/2020,293.79,299.96,292.75,299.8,29597401
1/7/2020,299.84,300.9,297.48,298.39,27864170
1/8/2020,297.16,304.4399,297.156,303.19,33060420
1/9/2020,307.235,310.43,306.2,309.63,42591634
1/10/2020,310.6,312.67,308.25,310.33,35186623
1/13/2020,311.64,317.07,311.15,316.96,30502330
1/14/2020,316.7,317.57,312.17,312.68,40621057
1/15/2020,311.85,315.5,309.55,311.34,30452727
1/16/2020,313.59,315.7,312.09,315.24,27627154
1/17/2020,316.27,318.74,315,318.73,34420045
1/21/2020,317.19,319.02,316,316.57,27674778
1/22/2020,318.58,319.99,317.31,317.7,25432169
1/23/2020,317.92,319.56,315.65,319.23,26094188
1/24/2020,320.25,323.33,317.5188,318.31,36599802
1/27/2020,310.06,311.77,304.88,308.95,40414808
1/28/2020,312.6,318.4,312.19,317.69,40519265
1/29/2020,324.45,327.85,321.38,324.34,54084956
1/30/2020,320.544,324.09,318.75,323.87,31655940
1/31/2020,320.93,322.68,308.29,309.51,49774162
2/3/2020,304.3,313.49,302.22,308.66,43429346
2/4/2020,315.31,319.64,313.6345,318.85,34121782
2/5/2020,323.52,324.76,318.95,321.45,29676769
2/6/2020,322.57,325.22,320.2648,325.21,26335234
2/7/2020,322.37,323.4,318,320.03,29385908
2/10/2020,314.18,321.55,313.85,321.55,27300253
2/11/2020,323.6,323.9,318.71,319.61,23553383
2/12/2020,321.47,327.22,321.47,327.2,28389294
2/13/2020,324.19,326.22,323.35,324.87,23664270
2/14/2020,324.74,325.98,322.85,324.95,20012702
2/18/2020,315.36,319.75,314.61,319,38134455
2/19/2020,320,324.57,320,323.62,23475508
2/20/2020,322.63,324.65,318.21,320.3,25104231
2/21/2020,318.62,320.45,310.5,313.05,32382677
2/24/2020,297.26,304.18,289.23,298.18,55358969
2/25/2020,300.95,302.53,286.13,288.08,57562282
2/26/2020,286.53,297.88,286.5,292.65,49617890
2/27/2020,281.1,286,272.96,273.52,80001860
2/28/2020,257.26,278.41,256.37,273.36,106327264
3/2/2020,282.28,301.44,277.72,298.81,85232545
3/3/2020,303.67,304,285.8,289.32,79720151
3/4/2020,296.44,303.4,293.13,302.74,54708936
3/5/2020,295.52,299.55,291.41,292.92,46806481
3/6/2020,282,290.82,281.23,289.03,56478313
3/9/2020,263.75,278.09,263,266.17,71558828
3/10/2020,277.14,286.44,269.37,285.34,71270996
3/11/2020,277.39,281.22,271.86,275.43,64033461
3/12/2020,255.94,270,248,248.23,104451482
3/13/2020,264.89,279.92,252.95,277.97,92561680
3/16/2020,241.95,259.08,240,242.21,80551692
3/17/2020,247.51,257.61,238.4,252.86,80907982
3/18/2020,239.77,250,237.12,246.67,74920302
3/19/2020,247.385,252.84,242.61,244.78,67827866
3/20/2020,247.18,251.83,228,229.24,100272318
3/23/2020,228.08,228.4997,212.61,224.37,83978689
3/24/2020,236.36,247.69,234.3,246.88,71791972
3/25/2020,250.75,258.25,244.3,245.52,75687406
3/26/2020,246.52,258.68,246.36,258.44,63019408
3/27/2020,252.75,255.87,247.05,247.74,50970706
3/30/2020,250.74,255.52,249.4,254.81,41921042
3/31/2020,255.6,262.49,252,254.29,49168898
4/1/2020,246.5,248.72,239.13,240.91,43978002
4/2/2020,240.34,245.15,236.9,244.93,41424453
4/3/2020,242.8,245.7,238.9741,241.41,32428323
4/6/2020,250.9,263.11,249.38,262.47,50353687
4/7/2020,270.8,271.7,259,259.43,50624293
4/8/2020,262.74,267.37,261.23,266.07,42151786
4/9/2020,268.7,270.07,264.7,267.99,40446131
4/13/2020,268.31,273.7,265.83,273.25,32689382
4/14/2020,280,288.25,278.05,287.05,48660844
4/15/2020,282.4,286.33,280.63,284.43,32742364
4/16/2020,287.38,288.1975,282.3502,286.69,39214816
4/17/2020,284.69,286.945,276.86,282.8,53719852
4/20/2020,277.95,281.68,276.85,276.93,32441064
4/21/2020,276.28,277.25,265.43,268.37,45156556
4/22/2020,273.61,277.9,272.2,276.1,29252005
4/23/2020,275.87,281.75,274.87,275.03,31149011
4/24/2020,277.2,283.01,277,282.97,31580110
4/27/2020,281.8,284.54,279.95,283.17,29220803
4/28/2020,285.08,285.83,278.2,278.58,27958780
4/29/2020,284.73,289.67,283.89,287.73,34259132
4/30/2020,289.96,294.53,288.35,293.8,45665290
5/1/2020,286.25,299,285.85,289.07,59981883
5/4/2020,289.17,293.69,286.3172,293.16,33386791
5/5/2020,295.06,301,294.46,297.56,36900018
5/6/2020,300.46,303.24,298.87,300.63,35531278
5/7/2020,303.22,305.17,301.97,303.74,28763784
5/8/2020,305.64,310.35,304.29,310.13,33480668
5/11/2020,308.1,317.05,307.24,315.01,36442985
5/12/2020,317.83,319.688,310.91,311.41,40521030
5/13/2020,312.15,315.95,303.21,307.65,50052283
5/14/2020,304.51,309.79,301.53,309.54,39675660
5/15/2020,300.35,307.9,300.21,307.71,42088376
5/18/2020,313.17,316.5,310.3241,314.96,33792008
5/19/2020,315.03,318.52,313.01,313.14,25387763
5/20/2020,316.68,319.52,316.2,319.23,27849957
5/21/2020,318.66,320.89,315.87,316.85,25624947
5/22/2020,315.77,319.23,315.35,318.89,20427425
5/26/2020,323.5,324.24,316.5,316.73,31335749
5/27/2020,316.14,318.71,313.09,318.11,28195636
5/28/2020,316.77,323.44,315.63,318.25,33404262
5/29/2020,319.25,321.15,316.47,317.94,38335152
6/1/2020,317.75,322.35,317.21,321.85,20205496
6/2/2020,320.745,323.44,318.93,323.34,21840201
6/3/2020,324.66,326.2,322.3,325.12,26078609
6/4/2020,324.39,325.62,320.78,322.32,21852179
6/5/2020,323.35,331.75,323.23,331.5,34247522
6/8/2020,330.25,333.6,327.32,333.46,23879017
6/9/2020,332.14,345.61,332.01,343.99,36863265
6/10/2020,347.9,354.77,346.09,352.84,41542053
6/11/2020,349.31,351.06,335.48,335.9,50300091
6/12/2020,344.72,347.8,334.2233,338.8,49967115
6/15/2020,333.25,345.68,332.58,342.99,34627938
6/16/2020,351.46,353.2,344.72,352.08,41245513
6/17/2020,355.15,355.4,351.09,351.59,28554750
6/18/2020,351.41,353.45,349.22,351.73,24172267
6/19/2020,354.635,356.56,345.15,349.72,66037459
6/22/2020,351.34,359.46,351.15,358.87,33812912
6/23/2020,364,372.38,362.2701,366.53,53182427
6/24/2020,365,368.79,358.52,360.06,48047118
6/25/2020,360.7,365,357.57,364.84,34315020
6/26/2020,364.41,365.32,353.02,353.63,51207362
6/29/2020,353.25,362.1736,351.28,361.78,32566144
6/30/2020,360.08,365.98,360,364.8,34978689
7/1/2020,365.12,367.36,363.91,364.11,27650340
7/2/2020,367.85,370.47,363.64,364.11,28471206
7/6/2020,370,375.78,369.87,373.85,29631798
7/7/2020,375.41,378.62,372.23,372.69,28068497
7/8/2020,376.72,381.5,376.36,381.37,29211106
7/9/2020,385.05,385.27,378.69,382.73,31358769
7/10/2020,381.34,383.92,378.8207,383.68,22534813
7/13/2020,389.06,399.82,381.03,381.91,47813489
7/14/2020,379.36,389.02,375.51,388.23,42609536
7/15/2020,395.96,396.99,385.96,390.9,38234631
7/16/2020,386.25,389.62,383.62,386.09,27597914
7/17/2020,387.95,388.59,383.36,385.31,22992702
7/20/2020,385.665,394,384.25,393.43,22536006
7/21/2020,396.69,397,386.97,388,25862305
7/22/2020,386.77,391.9,386.41,389.09,22203435
7/23/2020,387.994,388.31,368.039,371.38,49127346
7/24/2020,363.95,371.88,356.58,370.46,46450141
7/27/2020,374.84,379.62,373.92,379.24,30239896
7/28/2020,377.47,378.1986,372.99,373.01,26041459
7/29/2020,375,380.92,374.85,380.16,22547440
7/30/2020,376.75,385.19,375.07,384.76,39436618
7/31/2020,411.535,425.66,403.3,425.04,93682818
8/3/2020,432.8,446.5457,431.57,435.75,76862703
8/4/2020,436.53,443.16,433.55,438.66,43117998
8/5/2020,437.51,441.57,435.59,440.25,30448786
8/6/2020,441.62,457.65,439.19,455.61,50509031
8/7/2020,452.82,454.7,441.17,444.45,49415453
8/10/2020,450.4,455.1,440,450.91,53007760
8/11/2020,447.875,449.93,436.4267,437.5,46866472
8/12/2020,441.99,453.1,441.19,452.04,41377100
8/13/2020,457.72,464.17,455.71,460.04,52399817
8/14/2020,459.315,460,452.18,459.63,41296563
8/17/2020,464.25,464.35,455.8501,458.43,29839065
8/18/2020,457.41,464,456.03,462.25,26336505
8/19/2020,463.933,468.65,462.44,462.83,36314447
8/20/2020,463,473.568,462.9335,473.1,31665110
8/21/2020,477.05,499.472,477,497.48,84280672
8/24/2020,514.79,515.14,495.745,503.43,86159818
8/25/2020,498.79,500.7172,492.21,499.3,52733324
8/26/2020,504.717,507.97,500.33,506.09,40657799
8/27/2020,508.57,509.94,495.33,500.04,38758679
8/28/2020,504.05,505.77,498.31,499.23,46822040
8/31/2020,127.58,131,126,129.04,225554025
9/1/2020,132.76,134.8,130.53,134.18,152742024
9/2/2020,137.59,137.98,127,131.4,200042069
9/3/2020,126.91,128.84,120.5,120.88,257061551
9/4/2020,120.07,123.7,110.89,120.96,331572938
9/8/2020,113.95,118.99,112.68,112.82,230760176
9/9/2020,117.26,119.14,115.26,117.32,176645422
9/10/2020,120.36,120.5,112.5,113.49,181999025
9/11/2020,114.57,115.23,110,112,180659530
9/14/2020,114.72,115.93,112.8,115.355,139845699
9/15/2020,118.33,118.829,113.61,115.54,184316212
9/16/2020,115.23,116,112.04,112.13,154909387
9/17/2020,109.72,112.2,108.71,110.34,177537942
9/18/2020,110.4,110.88,106.09,106.84,286945799
9/21/2020,104.54,110.19,103.1,110.08,195573445
9/22/2020,112.68,112.86,109.16,111.81,182946738
9/23/2020,111.62,112.11,106.77,107.12,150589442
9/24/2020,105.17,110.25,105,108.22,167427193
9/25/2020,108.43,112.44,107.67,112.28,149848521
9/28/2020,115.01,115.32,112.78,114.96,137599239
9/29/2020,114.55,115.31,113.57,114.09,100031912
9/30/2020,113.79,117.26,113.62,115.81,142573119
10/1/2020,117.64,117.72,115.83,116.79,116058577
10/2/2020,112.89,115.37,112.22,113.02,144577195
10/5/2020,113.91,116.65,113.55,116.5,106183097
10/6/2020,115.7,116.12,112.25,113.16,161415506
10/7/2020,114.62,115.55,114.13,115.08,96819022
10/8/2020,116.25,116.4,114.5901,114.97,83419922
10/9/2020,115.28,117,114.92,116.97,100478282
10/12/2020,120.06,125.18,119.2845,124.4,240156702
10/13/2020,125.27,125.39,119.65,121.1,262171031
10/14/2020,121,123.03,119.62,121.19,150979103
10/15/2020,118.72,121.2,118.15,120.71,112515577
10/16/2020,121.28,121.548,118.81,119.02,115357841
10/19/2020,119.96,120.419,115.66,115.98,120572523
10/20/2020,116.2,118.98,115.63,117.51,124359954
10/21/2020,116.67,118.705,116.45,116.87,89876210
10/22/2020,117.45,118.04,114.59,115.75,101940212
10/23/2020,116.39,116.55,114.28,115.04,82697840
10/26/2020,114.01,116.55,112.88,115.05,111788864
10/27/2020,115.49,117.28,114.5399,116.6,92236302
10/28/2020,115.05,115.43,111.1,111.2,143853670
10/29/2020,112.37,116.93,112.2,115.32,146025301
10/30/2020,111.06,111.99,107.72,108.86,190345505
11/2/2020,109.11,110.68,107.32,108.77,122778723
11/3/2020,109.66,111.49,108.73,110.44,107553090
11/4/2020,114.14,115.59,112.35,114.95,138138974
11/5/2020,117.95,119.62,116.8686,119.03,126310647
11/6/2020,118.32,119.2,116.13,118.69,114409778
11/9/2020,120.5,121.99,116.05,116.32,154379369
11/10/2020,115.55,117.59,114.13,115.97,135799280
11/11/2020,117.19,119.63,116.44,119.49,112247789
11/12/2020,119.62,120.53,118.57,119.21,103416642
11/13/2020,119.44,119.6717,117.87,119.26,81647331
11/16/2020,118.92,120.99,118.146,120.3,91110703
11/17/2020,119.55,120.6741,118.96,119.39,74258839
11/18/2020,118.61,119.82,118,118.03,76042019
11/19/2020,117.59,119.06,116.81,118.64,74133445
11/20/2020,118.64,118.77,117.29,117.34,73549402
11/23/2020,117.18,117.6202,113.75,113.85,127821075
11/24/2020,113.91,115.85,112.59,115.17,113784471
11/25/2020,115.55,116.75,115.17,116.03,76418915
11/27/2020,116.57,117.49,116.22,116.59,46657288
11/30/2020,116.97,120.97,116.81,119.05,169242194
12/1/2020,121.01,123.4693,120.01,122.72,127991618
12/2/2020,122.02,123.37,120.89,123.08,88942532
12/3/2020,123.52,123.78,122.21,122.94,78855661
12/4/2020,122.6,122.8608,121.52,122.25,78131082
12/7/2020,122.31,124.57,122.25,123.75,86661259
12/8/2020,124.37,124.98,123.09,124.38,82138626
12/9/2020,124.53,125.95,121,121.78,115185526
12/10/2020,120.5,123.87,120.15,123.24,81255400
12/11/2020,122.43,122.76,120.55,122.41,86803288
12/14/2020,122.6,123.35,121.54,121.78,79203119
12/15/2020,124.34,127.9,124.13,127.88,157265881
12/16/2020,127.41,128.37,126.56,127.81,98119593
12/17/2020,128.9,129.58,128.045,128.7,94296037
12/18/2020,128.96,129.1,126.12,126.655,192458161
12/21/2020,125.02,128.31,123.449,128.23,121045980
12/22/2020,131.61,134.405,129.65,131.88,169237476
12/23/2020,132.16,132.43,130.78,130.96,88169905
12/24/2020,131.32,133.46,131.1,131.97,54892884
12/28/2020,133.99,137.34,133.51,136.69,124412013
12/29/2020,138.05,138.789,134.3409,134.87,120941073
12/30/2020,135.58,135.99,133.4,133.72,95485520
12/31/2020,134.08,134.74,131.72,132.69,99039105
1/4/2021,133.52,133.6116,126.76,129.41,143186134
1/5/2021,128.89,131.74,128.43,131.01,97570488
1/6/2021,127.72,131.0499,126.382,126.6,154976358
1/7/2021,128.36,131.63,127.86,130.92,109524093
1/8/2021,132.43,132.63,130.23,132.05,105069120
1/11/2021,129.19,130.17,128.5,128.98,100572235
1/12/2021,128.5,129.69,126.86,128.8,91934932
1/13/2021,128.76,131.45,128.49,130.89,88570905
1/14/2021,130.8,131,128.76,128.91,90068223
1/15/2021,128.78,130.2242,127,127.14,113824189
1/19/2021,127.78,128.71,126.938,127.83,90721126
1/20/2021,128.66,132.49,128.55,132.03,104266089
1/21/2021,133.8,139.67,133.59,136.87,120558946
1/22/2021,136.28,139.85,135.02,139.07,114389452
1/25/2021,143.07,145.09,136.54,142.92,157582465
1/26/2021,143.6,144.3,141.37,143.16,98344597
1/27/2021,143.43,144.3,140.41,142.06,142354672
1/28/2021,139.52,141.99,136.7,137.09,142513841
1/29/2021,135.83,136.74,130.21,131.96,177453210
2/1/2021,133.75,135.38,130.93,134.14,106188262
2/2/2021,135.73,136.31,134.61,134.99,83261091
2/3/2021,135.76,135.77,133.61,133.94,89846834
2/4/2021,136.3,137.4,134.59,137.39,84143094
2/5/2021,137.35,137.42,135.86,136.76,75841114
2/8/2021,136.03,136.96,134.92,136.91,71251676
2/9/2021,136.62,137.877,135.85,136.01,76741441
2/10/2021,136.48,136.99,134.4,135.39,73006258
2/11/2021,135.9,136.39,133.77,135.13,64374429
2/12/2021,134.35,135.53,133.6921,135.37,60094459
2/16/2021,135.49,136.01,132.79,133.19,80509624
2/17/2021,131.25,132.22,129.47,130.84,98053909
2/18/2021,129.2,129.995,127.41,129.71,97162779
2/19/2021,130.24,130.71,128.8,129.87,87585271
2/22/2021,128.01,129.72,125.6,126,103812090
2/23/2021,123.76,126.71,118.39,125.86,158135137
2/24/2021,124.94,125.56,122.23,125.35,110976944
2/25/2021,124.68,126.4585,120.54,120.99,148045165
2/26/2021,122.59,124.85,121.2,121.26,164264783
3/1/2021,123.75,127.93,122.79,127.79,116182712
3/2/2021,128.41,128.72,125.01,125.12,102197605
3/3/2021,124.81,125.71,121.84,122.06,112878055
3/4/2021,121.75,123.6,118.62,120.13,178012291
3/5/2021,120.98,121.935,117.57,121.42,153612894
3/8/2021,120.93,121,116.21,116.36,154275852
3/9/2021,119.03,122.06,118.79,121.085,129396599
3/10/2021,121.69,122.17,119.45,119.98,111859318
3/11/2021,122.54,123.21,121.26,121.96,102938841
3/12/2021,120.4,121.17,119.16,121.03,88049545
3/15/2021,121.41,124,120.42,123.99,92554930
3/16/2021,125.7,127.22,124.715,125.57,115148387
3/17/2021,124.05,125.8599,122.336,124.76,111850179
3/18/2021,122.88,123.18,120.32,120.53,121360054
3/19/2021,119.9,121.43,119.675,119.99,185471502
3/22/2021,120.33,123.87,120.26,123.39,111853557
3/23/2021,123.33,124.24,122.14,122.54,95406081
3/24/2021,122.82,122.9,120.065,120.09,88498035
3/25/2021,119.54,121.66,119,120.59,98796267
3/26/2021,120.35,121.48,118.92,121.21,93985444
3/29/2021,121.65,122.58,120.7299,121.39,80783396
3/30/2021,120.11,120.4031,118.86,119.9,85639493
3/31/2021,121.65,123.52,121.15,122.15,118233891
4/1/2021,123.66,124.18,122.49,123,75009453
4/5/2021,123.87,126.1601,123.07,125.9,88607585
4/6/2021,126.5,127.13,125.65,126.21,80113038
4/7/2021,125.83,127.92,125.14,127.9,83423902
4/8/2021,128.95,130.39,128.52,130.36,88836712
4/9/2021,129.8,133.04,129.47,132.995,106616806
4/12/2021,132.52,132.85,130.63,131.24,91379660
4/13/2021,132.44,134.66,131.93,134.43,91200523
4/14/2021,134.94,135,131.655,132.03,87172478
4/15/2021,133.82,135,133.64,134.5,89274299
4/16/2021,134.3,134.67,133.28,134.16,84872857
4/19/2021,133.51,135.47,133.34,134.84,94233786
4/20/2021,135.02,135.53,131.81,133.11,94749966
4/21/2021,132.36,133.75,131.3001,133.5,68809932
4/22/2021,133.04,134.15,131.41,131.94,84506870
4/23/2021,132.16,135.12,132.16,134.32,78761275
4/26/2021,134.83,135.06,133.56,134.72,66862409
4/27/2021,135.01,135.41,134.11,134.39,65940835
4/28/2021,134.31,135.02,133.08,133.58,107719664
4/29/2021,136.47,137.07,132.45,133.48,150986138
4/30/2021,131.78,133.56,131.065,131.46,109796210
5/3/2021,132.04,134.07,131.83,132.54,75091924
5/4/2021,131.19,131.4899,126.7,127.85,137435341
5/5/2021,129.2,130.45,127.97,128.1,83940839
5/6/2021,127.89,129.75,127.13,129.74,78537744
5/7/2021,130.85,131.2582,129.475,130.21,79293895
5/10/2021,129.41,129.54,126.81,126.85,88012052
5/11/2021,123.5,126.27,122.77,125.91,126018194
5/12/2021,123.4,124.64,122.25,122.77,112102027
5/13/2021,124.58,126.15,124.26,124.97,105797826
5/14/2021,126.25,127.89,125.85,127.45,81863139
5/17/2021,126.82,126.93,125.17,126.27,74211768
5/18/2021,126.56,126.99,124.78,124.85,63296379
5/19/2021,123.16,124.915,122.86,124.69,92520046
5/20/2021,125.23,127.72,125.1,127.31,76812687
5/21/2021,127.82,128,125.21,125.43,79269170
5/24/2021,126.01,127.94,125.94,127.1,63077553
5/25/2021,127.82,128.32,126.32,126.9,71980547
5/26/2021,126.955,127.39,126.42,126.85,56550481
5/27/2021,126.44,127.64,125.08,125.28,94585371
5/28/2021,125.57,125.8,124.55,124.61,71234781
6/1/2021,125.08,125.35,123.94,124.28,67592932
6/2/2021,124.28,125.24,124.05,125.06,59257915
6/3/2021,124.68,124.85,123.13,123.54,76181492
6/4/2021,124.07,126.16,123.85,125.89,75120692
6/7/2021,126.17,126.32,124.8321,125.9,71020914
6/8/2021,126.6,128.46,126.2101,126.74,74349190
6/9/2021,127.21,127.75,126.52,127.13,56857821
6/10/2021,127.02,128.19,125.94,126.11,71146464
6/11/2021,126.53,127.44,126.1,127.35,53473755
6/14/2021,127.82,130.54,127.07,130.48,96888867
6/15/2021,129.94,130.6,129.39,129.64,62712410
6/16/2021,130.37,130.89,128.461,130.15,91785628
6/17/2021,129.8,132.55,129.65,131.79,96651607
6/18/2021,130.71,131.51,130.24,130.46,108884951
6/21/2021,130.3,132.41,129.21,132.3,79620300
6/22/2021,132.13,134.08,131.62,133.98,74742961
6/23/2021,133.77,134.32,133.23,133.7,60199807
6/24/2021,134.45,134.64,132.93,133.41,68756931
6/25/2021,133.46,133.89,132.81,133.11,70747292
6/28/2021,133.41,135.245,133.35,134.78,62087450
6/29/2021,134.8,136.49,134.35,136.33,64595415
6/30/2021,136.17,137.41,135.87,136.96,63214977
7/1/2021,136.6,137.33,135.76,137.27,52462270
7/2/2021,137.9,140,137.745,139.96,78938035
7/6/2021,140.07,143.15,140.07,142.02,108088222
7/7/2021,143.535,144.89,142.66,144.57,104833605
7/8/2021,141.58,144.06,140.665,143.24,105674698
7/9/2021,142.75,145.65,142.6522,145.11,99822968
7/12/2021,146.21,146.32,144,144.5,76237203
7/13/2021,144.03,147.46,143.63,145.64,100780097
7/14/2021,148.1,149.57,147.68,149.15,126884309
7/15/2021,149.24,150,147.09,148.48,106631716
7/16/2021,148.46,149.76,145.88,146.39,93174841
7/19/2021,143.75,144.07,141.67,142.45,121334242
7/20/2021,143.46,147.0997,142.96,146.15,96948375
7/21/2021,145.53,146.13,144.63,145.4,74917788
7/22/2021,145.935,148.195,145.81,146.8,77295890
7/23/2021,147.55,148.7177,146.92,148.56,71381299
7/26/2021,148.27,149.83,147.7,148.99,72377991
7/27/2021,149.12,149.21,145.55,146.77,104694666
7/28/2021,144.81,146.97,142.54,144.98,118770829
7/29/2021,144.685,146.55,144.58,145.64,56645669
7/30/2021,144.38,146.33,144.11,145.86,70363631
8/2/2021,146.36,146.95,145.25,145.52,62783650
8/3/2021,145.81,148.045,145.18,147.36,64747454
8/4/2021,147.27,147.79,146.28,146.95,56341525
8/5/2021,146.98,147.84,146.17,147.06,46344581
8/6/2021,146.35,147.11,145.63,146.14,54066445
8/9/2021,146.2,146.7,145.52,146.09,48856850
8/10/2021,146.44,147.71,145.3,145.6,68943826
8/11/2021,146.05,146.72,145.53,145.86,48455755
8/12/2021,146.19,149.05,145.84,148.89,73725143
8/13/2021,148.97,149.4444,148.27,149.1,59326874
8/16/2021,148.535,151.19,146.47,151.12,103488702
8/17/2021,150.23,151.68,149.09,150.19,92171570
8/18/2021,149.8,150.72,146.15,146.36,86265739
8/19/2021,145.03,148,144.5,146.7,86441784
8/20/2021,147.44,148.5,146.78,148.19,60538324
8/23/2021,148.31,150.19,147.89,149.71,60096323
8/24/2021,149.45,150.86,149.15,149.62,48578155
8/25/2021,149.81,150.32,147.8,148.36,58908699
8/26/2021,148.35,149.12,147.51,147.54,48554942
8/27/2021,147.48,148.75,146.83,148.6,55732411
8/30/2021,149,153.49,148.61,153.12,90879005
8/31/2021,152.66,152.8,151.29,151.83,86347830
9/1/2021,152.83,154.98,152.34,152.51,80387213
9/2/2021,153.87,154.72,152.4,153.65,71174677
9/3/2021,153.76,154.63,153.09,154.3,57805643
9/7/2021,154.97,157.26,154.39,156.69,82231703
9/8/2021,156.98,157.04,153.975,155.11,74347440
9/9/2021,155.49,156.11,153.95,154.07,57267414
9/10/2021,155,155.48,148.7,148.97,140722608
9/13/2021,150.63,151.42,148.75,149.55,102341812
9/14/2021,150.35,151.07,146.91,148.12,109224221
9/15/2021,148.56,149.44,146.37,149.03,83271181
9/16/2021,148.44,148.97,147.221,148.79,67962033
9/17/2021,148.82,148.82,145.76,146.06,129777475
9/20/2021,143.8,144.84,141.27,142.94,123375198
9/21/2021,143.93,144.6,142.78,143.43,75788396
9/22/2021,144.45,146.43,143.7001,145.85,76343549
9/23/2021,146.65,147.08,145.64,146.83,64776884
9/24/2021,145.66,147.4701,145.56,146.92,53413356
9/27/2021,145.47,145.96,143.82,145.37,74110174
9/28/2021,143.25,144.75,141.69,141.91,108864475
9/29/2021,142.47,144.45,142.03,142.83,74535495
9/30/2021,143.66,144.378,141.28,141.5,88991097
10/1/2021,141.9,142.92,139.1101,142.65,94632013
10/4/2021,141.76,142.21,138.27,139.14,98233554
10/5/2021,139.49,142.24,139.36,141.11,80765889
10/6/2021,139.47,142.15,138.37,142,83182053
10/7/2021,143.06,144.215,142.72,143.29,61683766
10/8/2021,144.03,144.1781,142.56,142.9,58732359
10/11/2021,142.27,144.81,141.81,142.81,64409225
10/12/2021,143.23,143.25,141.0401,141.51,72992091
10/13/2021,141.235,141.4,139.2,140.91,78699269
10/14/2021,142.11,143.88,141.51,143.76,69868960
10/15/2021,143.77,144.895,143.51,144.84,67882736
10/18/2021,143.445,146.84,143.16,146.55,85520711
10/19/2021,147.01,149.17,146.55,148.76,76319203
10/20/2021,148.7,149.7539,148.12,149.26,58349082
10/21/2021,148.81,149.64,147.87,149.48,61372242
